species,genus,id,tax_query_name,tax_query_id,family,order,class,phylum
Pachysentis ehrenbergi,Pachysentis,ott4951222,Pachysentis rugosus,4951221,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Pachysentis gethi,Pachysentis,ott4951223,Pachysentis rugosus,4951221,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Pachysentis procyonis,Pachysentis,ott4951224,Pachysentis rugosus,4951221,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Pachysentis canicola,Pachysentis,ott4951225,Pachysentis rugosus,4951221,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Pachysentis septemserialis,Pachysentis,ott4951226,Pachysentis rugosus,4951221,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Pachysentis dollfusi,Pachysentis,ott4951227,Pachysentis rugosus,4951221,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Pachysentis angolensis,Pachysentis,ott4951228,Pachysentis rugosus,4951221,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Pachysentis procumbens,Pachysentis,ott4951229,Pachysentis rugosus,4951221,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Pachysentis lenti,Pachysentis,ott4951230,Pachysentis rugosus,4951221,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Neoncicola avicola,Neoncicola,ott4951232,Neoncicola avicola,4951232,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Neoncicola potosi,Neoncicola,ott4951233,Neoncicola avicola,4951232,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Neoncicola pintoi,Neoncicola,ott4951234,Neoncicola avicola,4951232,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Neoncicola sinensis,Neoncicola,ott4951235,Neoncicola avicola,4951232,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Neoncicola novellae,Neoncicola,ott4951236,Neoncicola avicola,4951232,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Neoncicola skrjabini,Neoncicola,ott4951237,Neoncicola avicola,4951232,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Neoncicola bursata,Neoncicola,ott4951238,Neoncicola avicola,4951232,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Neoncicola curvata,Neoncicola,ott4951239,Neoncicola avicola,4951232,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Neoncicola artibei,Neoncicola,ott6326184,Neoncicola avicola,4951232,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Tchadorhynchus pachyacanthus,Tchadorhynchus,ott4951242,Tchadorhynchus pachyacanthus,4951242,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Tchadorhynchus amphipacus,Tchadorhynchus,ott4951243,Tchadorhynchus pachyacanthus,4951242,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Tchadorhynchus hominis,Tchadorhynchus,ott4951244,Tchadorhynchus pachyacanthus,4951242,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Tchadorhynchus magretti,Tchadorhynchus,ott4951245,Tchadorhynchus pachyacanthus,4951242,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Tchadorhynchus depressus,Tchadorhynchus,ott4951246,Tchadorhynchus pachyacanthus,4951242,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Tchadorhynchus putorii,Tchadorhynchus,ott4951247,Tchadorhynchus pachyacanthus,4951242,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Tchadorhynchus quentini,Tchadorhynchus,ott4951248,Tchadorhynchus pachyacanthus,4951242,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Cucullanorhynchus constrictruncatus,Cucullanorhynchus,ott6326182,Cucullanorhynchus constrictruncatus,6326182,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Paraprosthenorchis ornatus,Paraprosthenorchis,ott6326189,Paraprosthenorchis ornatus,6326189,Oligacanthorhynchidae,Oligacanthorhynchida,Archiacanthocephala,Acanthocephala
Apororhynchus paulonucleatus,Apororhynchus,ott4951254,Apororhynchus paulonucleatus,4951254,Apororhynchidae,Apororhynchida,Archiacanthocephala,Acanthocephala
Apororhynchus hemignathi,Apororhynchus,ott4951255,Apororhynchus paulonucleatus,4951254,Apororhynchidae,Apororhynchida,Archiacanthocephala,Acanthocephala
Apororhynchus chauhani,Apororhynchus,ott4951256,Apororhynchus paulonucleatus,4951254,Apororhynchidae,Apororhynchida,Archiacanthocephala,Acanthocephala
Apororhynchus bivolucrus,Apororhynchus,ott4951257,Apororhynchus paulonucleatus,4951254,Apororhynchidae,Apororhynchida,Archiacanthocephala,Acanthocephala
Apororhynchus silesiacus,Apororhynchus,ott4951259,Apororhynchus paulonucleatus,4951254,Apororhynchidae,Apororhynchida,Archiacanthocephala,Acanthocephala
Apororhynchus amphistomi,Apororhynchus,ott4951260,Apororhynchus paulonucleatus,4951254,Apororhynchidae,Apororhynchida,Archiacanthocephala,Acanthocephala
Apororhynchus aculeatus,Apororhynchus,ott6326168,Apororhynchus paulonucleatus,4951254,Apororhynchidae,Apororhynchida,Archiacanthocephala,Acanthocephala
Acanthocephalus dirus,Acanthocephalus,ott64178,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus lucii,Acanthocephalus,ott64180,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus anguillae,Acanthocephalus,ott437327,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus clavula,Acanthocephalus,ott618839,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus sp.,Acanthocephalus,ott1010464,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus ula,Acanthocephalus,ott4952068,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus elongatus,Acanthocephalus,ott4952069,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus gracilacanthus,Acanthocephalus,ott4952070,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus lizus,Acanthocephalus,ott4952071,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus acutispinus,Acanthocephalus,ott4952072,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus gotoi,Acanthocephalus,ott4952074,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus galaxii,Acanthocephalus,ott4952075,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus opsariichthydis,Acanthocephalus,ott4952076,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus criniae,Acanthocephalus,ott4952077,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus rauschi,Acanthocephalus,ott4952078,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus haranti,Acanthocephalus,ott4952079,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus ranae,Acanthocephalus,ott4952080,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus kabulensis,Acanthocephalus,ott4952082,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus goaensis,Acanthocephalus,ott4952084,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus hastae,Acanthocephalus,ott4952087,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus alabamensis,Acanthocephalus,ott4952088,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus anthuris,Acanthocephalus,ott4952089,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus falcatus,Acanthocephalus,ott4952090,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus tumescens,Acanthocephalus,ott4952092,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus minor,Acanthocephalus,ott4952093,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus saurius,Acanthocephalus,ott4952094,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus nickoli,Acanthocephalus,ott4952095,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus srilankensis,Acanthocephalus,ott4952098,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus correalimai,Acanthocephalus,ott4952099,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus pesteri,Acanthocephalus,ott4952100,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus serendibensis,Acanthocephalus,ott4952101,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus tenuirostris,Acanthocephalus,ott4952102,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus nanus,Acanthocephalus,ott4952103,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus fluviatilis,Acanthocephalus,ott4952104,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus balkanicus,Acanthocephalus,ott4952105,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus opsariichthys,Acanthocephalus,ott4952106,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus kashmirensis,Acanthocephalus,ott4952107,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus lutzi,Acanthocephalus,ott4952108,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus echigoensis,Acanthocephalus,ott4952109,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus domerguei,Acanthocephalus,ott4952110,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus tahlequahensis,Acanthocephalus,ott4952112,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus parallelotestis,Acanthocephalus,ott4952113,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus acutulus,Acanthocephalus,ott4952114,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus tigrinae,Acanthocephalus,ott4952115,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus japonicus,Acanthocephalus,ott4952116,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus curtus,Acanthocephalus,ott4952117,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus madagascariensis,Acanthocephalus,ott4952118,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus parallelcementglandatus,Acanthocephalus,ott5693658,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus halongensis,Acanthocephalus,ott5693659,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus amini,Acanthocephalus,ott6326230,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus loktakensis,Acanthocephalus,ott6326231,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus manipurensis,Acanthocephalus,ott6326232,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus reunionensis,Acanthocephalus,ott6326233,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus rhinensis,Acanthocephalus,ott6326234,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus sichuanensis,Acanthocephalus,ott6326235,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Acanthocephalus sinensis,Acanthocephalus,ott6326236,Acanthocephalus dirus,64178,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus gadi,Echinorhynchus,ott384896,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus truttae,Echinorhynchus,ott437326,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus sp.,Echinorhynchus,ott456912,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus garzae,Echinorhynchus,ott4951968,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus sevani,Echinorhynchus,ott4951969,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus salmonis,Echinorhynchus,ott4951970,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus cryophilus,Echinorhynchus,ott4951971,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus magretti,Echinorhynchus,ott4951972,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus hominis,Echinorhynchus,ott4951973,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus briconi,Echinorhynchus,ott4951974,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus strigis,Echinorhynchus,ott4951975,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus serpentulus,Echinorhynchus,ott4951976,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus malacocephali,Echinorhynchus,ott4951977,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus indicus,Echinorhynchus,ott4951978,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus theragrae,Echinorhynchus,ott4951979,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus longiproboscis,Echinorhynchus,ott4951980,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus platessae,Echinorhynchus,ott4951981,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus peleci,Echinorhynchus,ott4951983,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus galbulae,Echinorhynchus,ott4951984,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus salobrensis,Echinorhynchus,ott4951985,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus tenuicollis,Echinorhynchus,ott4951986,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus cherchiae,Echinorhynchus,ott4951987,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus lageniformis,Echinorhynchus,ott4951988,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus dissimilis,Echinorhynchus,ott4951989,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus monticelli,Echinorhynchus,ott4951990,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus diffuens,Echinorhynchus,ott4951991,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus gazae,Echinorhynchus,ott4951992,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus jucundus,Echinorhynchus,ott4951993,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus corrugatus,Echinorhynchus,ott4951994,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus sciaenae,Echinorhynchus,ott4951995,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus armoricanus,Echinorhynchus,ott4951996,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus pardi,Echinorhynchus,ott4951998,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus inflexus,Echinorhynchus,ott4951999,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus lenok,Echinorhynchus,ott4952000,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus pleuronectis,Echinorhynchus,ott4952001,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus pseudosegmentatus,Echinorhynchus,ott4952004,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus sipunculus,Echinorhynchus,ott4952006,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus orestiae,Echinorhynchus,ott4952007,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus bipennis,Echinorhynchus,ott4952008,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus calloti,Echinorhynchus,ott4952009,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus cinctulus,Echinorhynchus,ott4952010,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus lotellae,Echinorhynchus,ott4952011,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus oblitus,Echinorhynchus,ott4952012,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus blenni,Echinorhynchus,ott4952013,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
Echinorhynchus trachyrinci,Echinorhynchus,ott4952015,Echinorhynchus gadi,384896,Echinorhynchidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala
