species,genus,id,tax_query_name,tax_query_id,family,order,class,phylum
Paroniella kashiwarensis,Paroniella,ott5136194,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella kratochvili,Paroniella,ott5136188,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella lini,Paroniella,ott5136191,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella longispina,Paroniella,ott5136192,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella nedumangadensis,Paroniella,ott5136197,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella oitaensis,Paroniella,ott5136193,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella orientalis,Paroniella,ott5136204,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella singapurensis,Paroniella,ott5136202,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella sp.,Paroniella,ott5974036,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella sphecotheridis,Paroniella,ott5136195,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella teetari,Paroniella,ott5136208,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella urogalli,Paroniella,ott5136198,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella yapoensis,Paroniella,ott5136189,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parorchites shindei,Parorchites,ott5136703,Parorchites zederi,5136654,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Parorchites zederi,Parorchites,ott5136654,Parorchites zederi,5136654,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Parotobothrium balli,Parotobothrium,ott246937,Parotobothrium balli,246937,Pseudotobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parotobothrium dollfusi,Parotobothrium,ott3668230,Parotobothrium balli,246937,Pseudotobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Paruterina candelabraria,Paruterina,ott5137948,Paruterina disparhamulis,5137946,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paruterina dicruri,Paruterina,ott5137949,Paruterina disparhamulis,5137946,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paruterina disparhamulis,Paruterina,ott5137946,Paruterina disparhamulis,5137946,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paruterina disparuncinata,Paruterina,ott5137952,Paruterina disparhamulis,5137946,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paruterina govindi,Paruterina,ott5137954,Paruterina disparhamulis,5137946,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paruterina oitana,Paruterina,ott5137951,Paruterina disparhamulis,5137946,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paruterina rauschi,Paruterina,ott5137956,Paruterina disparhamulis,5137946,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paruterina similita,Paruterina,ott5137953,Paruterina disparhamulis,5137946,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paruterina trogoni,Paruterina,ott5137950,Paruterina disparhamulis,5137946,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvirostrum linusi,Parvirostrum,ott5137958,Parvirostrum linusi,5137958,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvirostrum recticulatum,Parvirostrum,ott5137959,Parvirostrum linusi,5137958,Paruterinidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia ardeolae,Parvitaenia,ott5138045,Parvitaenia yamagutii,5138036,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia caribaensis,Parvitaenia,ott5138037,Parvitaenia yamagutii,5138036,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia cochlearii,Parvitaenia,ott6366627,Parvitaenia yamagutii,5138036,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia eudocimi,Parvitaenia,ott5138039,Parvitaenia yamagutii,5138036,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia heardi,Parvitaenia,ott5138040,Parvitaenia yamagutii,5138036,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia heckmanni,Parvitaenia,ott5138038,Parvitaenia yamagutii,5138036,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia ibisae,Parvitaenia,ott5138041,Parvitaenia yamagutii,5138036,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia macrocoleo,Parvitaenia,ott5138044,Parvitaenia yamagutii,5138036,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia macropeos,Parvitaenia,ott5138043,Parvitaenia yamagutii,5138036,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia sp.,Parvitaenia,,,,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parvitaenia yamagutii,Parvitaenia,ott5138036,Parvitaenia yamagutii,5138036,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Passerilepis crenata,Passerilepis,ott5137011,NA,NA,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Passerilepis passeris,Passerilepis,,,,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paucicapsula amamiensis,Paucicapsula,ott5135910,Paucicapsula amamiensis,5135910,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Pedibothrium brevispine,Pedibothrium,ott5134435,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium cabrali,Pedibothrium,ott5134427,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium globicephalum,Pedibothrium,ott5134438,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium hutsoni,Pedibothrium,ott5134432,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium kerkhami,Pedibothrium,ott5134428,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium kirstnerae,Pedibothrium,ott5134433,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium kistnerae,Pedibothrium,ott5134439,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium lintoni,Pedibothrium,ott5134441,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium lloydae,Pedibothrium,ott5134434,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium longispine,Pedibothrium,ott5134442,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium maccallumi,Pedibothrium,ott5134430,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium manteri,Pedibothrium,ott5134443,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium mounseyi,Pedibothrium,ott5134429,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium ottleyi,Pedibothrium,ott5134446,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium puerobesus,Pedibothrium,ott5134448,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium ratnagiriensis,Pedibothrium,ott5134440,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium servattorum,Pedibothrium,ott5134445,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium sp.,Pedibothrium,ott326662,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium stegostomi,Pedibothrium,ott5134444,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium toliarensis,Pedibothrium,ott5134437,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium veravalense,Pedibothrium,ott6366688,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium veravalensis,Pedibothrium,ott5134431,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pedibothrium zugei,Pedibothrium,ott5134436,Pedibothrium sp. MS05-25-1,326662,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pelichnibothrium caudatum,Pelichnibothrium,ott5135034,Pelichnibothrium speciosum,5134851,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Pelichnibothrium speciosum,Pelichnibothrium,ott5134851,Pelichnibothrium speciosum,5134851,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Peltidocotyle lenha,Peltidocotyle,ott801299,Peltidocotyle rugosa,647064,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Peltidocotyle rugosa,Peltidocotyle,ott647064,Peltidocotyle rugosa,647064,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Penarchigetes fessus,Penarchigetes,ott5134071,Penarchigetes macrorchis,5134069,Caryophyllaeidae,Caryophyllidea,Cestoda,Platyhelminthes
Penarchigetes macrorchis,Penarchigetes,ott5134069,Penarchigetes macrorchis,5134069,Caryophyllaeidae,Caryophyllidea,Cestoda,Platyhelminthes
Penarchigetes oklensis,Penarchigetes,ott5134070,Penarchigetes macrorchis,5134069,Caryophyllaeidae,Caryophyllidea,Cestoda,Platyhelminthes
Penetrocephalus ganapattii,Penetrocephalus,ott5135337,Penetrocephalus ganapattii,5135337,Bothriocephalidae,Bothriocephalidea,Cestoda,Platyhelminthes
Pentaloculum macrocephalum,Pentaloculum,ott5135112,Pentaloculum macrocephalum,5135112,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Pentaloculum sp.,Pentaloculum,ott5493395,Pentaloculum macrocephalum,5135112,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Pentocoronaria rusannae,Pentocoronaria,ott5136213,Pentocoronaria rusannae,5136213,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Pentorchis arkteios,Pentorchis,ott5137487,Pentorchis arkteios,5137487,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Pentorchis shindei,Pentorchis,ott5137488,Pentorchis arkteios,5137487,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Pericapsifer pagenstecheri,Pericapsifer,ott5135837,Pericapsifer pagenstecheri,5135837,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Phanobothrium monticellii,Phanobothrium,ott5477959,Phanobothrium monticellii,5477959,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phascolotaenia comani,Phascolotaenia,ott598117,Phascolotaenia comani,598117,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Philobythoides sp.,Philobythoides,ott5693834,Philobythoides stunkardi,662453,Philobothriidae,Bothriocephalidea,Cestoda,Platyhelminthes
Philobythoides stunkardi,Philobythoides,ott662453,Philobythoides stunkardi,662453,Philobothriidae,Bothriocephalidea,Cestoda,Platyhelminthes
Philobythos atlanticus,Philobythos,ott5138437,Philobythos atlanticus,5138437,Philobothriidae,Bothriocephalidea,Cestoda,Platyhelminthes
Phoreiobothrium anticaporum,Phoreiobothrium,ott5134793,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium arabiansi,Phoreiobothrium,ott5134790,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium blissorum,Phoreiobothrium,ott5134797,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium exceptum,Phoreiobothrium,ott5134787,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium girjamami,Phoreiobothrium,ott5134796,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium jahki,Phoreiobothrium,ott6366690,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium lasium,Phoreiobothrium,ott5134800,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium lewinense,Phoreiobothrium,ott5134786,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium manirei,Phoreiobothrium,ott5134788,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium nadiae,Phoreiobothrium,ott6366691,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium pectinatum,Phoreiobothrium,ott5134791,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium perilocrocodilus,Phoreiobothrium,ott5134798,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium puriensis,Phoreiobothrium,ott5134785,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium ratnagiriensis,Phoreiobothrium,ott5134792,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium robertsoni,Phoreiobothrium,ott5134789,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium shindei,Phoreiobothrium,ott5134795,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium sp.,Phoreiobothrium,ott64382,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium swaki,Phoreiobothrium,ott6366692,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium tiburonis,Phoreiobothrium,ott5134799,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phoreiobothrium vinodae,Phoreiobothrium,ott5134794,Phoreiobothrium sp. MS05-582-3,64382,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Phormobothrium affine,Phormobothrium,ott3668380,Phormobothrium affine,3668380,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium alicae,Phyllobothrium,ott6366671,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium arctowskii,Phyllobothrium,ott3668445,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium biacetabulatum,Phyllobothrium,ott5134878,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium biacetabulum,Phyllobothrium,ott5134816,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium blakei,Phyllobothrium,ott5134859,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium blochii,Phyllobothrium,ott5134896,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium bombayensis,Phyllobothrium,ott5134897,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium brassica,Phyllobothrium,ott5134827,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium britannicum,Phyllobothrium,ott5134835,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium centrurum,Phyllobothrium,ott5134891,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium cf.,Phyllobothrium,ott5134812,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium crispatissimum,Phyllobothrium,ott5134892,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium crispum,Phyllobothrium,ott5134872,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium dagnalium,Phyllobothrium,ott5134834,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium dasybati,Phyllobothrium,ott5134852,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium delphini,Phyllobothrium,ott755322,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium dentatum,Phyllobothrium,ott5134836,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium dephini,Phyllobothrium,ott5134869,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium dipsadomorphi,Phyllobothrium,ott5134850,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium discopygi,Phyllobothrium,ott5134863,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium duszynskii,Phyllobothrium,ott6366672,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium fallax,Phyllobothrium,ott5134822,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium flami,Phyllobothrium,ott5134825,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium floraforme,Phyllobothrium,ott5134832,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium floriforme,Phyllobothrium,ott5134887,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium foliatum,Phyllobothrium,ott5134856,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium georgiense,Phyllobothrium,ott3668444,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium gracile,Phyllobothrium,ott5134845,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium hallericola,Phyllobothrium,ott5134879,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium ketae,Phyllobothrium,ott5134841,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium lactuca,Phyllobothrium,ott696540,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium leuci,Phyllobothrium,ott5134867,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium lintoni,Phyllobothrium,ott5134846,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium loculatum,Phyllobothrium,ott5134876,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium loliginis,Phyllobothrium,ott5134821,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium magnum,Phyllobothrium,ott5134857,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium marginatum,Phyllobothrium,ott5134894,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium microsomum,Phyllobothrium,ott5134829,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium minimum,Phyllobothrium,ott5134881,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium minutum,Phyllobothrium,ott5134819,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium myliobatidis,Phyllobothrium,ott5134861,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium nicaraguensis,Phyllobothrium,ott5134824,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium orectolobi,Phyllobothrium,ott5134870,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium pammicrum,Phyllobothrium,ott5134831,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Phyllobothrium panjadi,Phyllobothrium,ott5134853,Phyllobothrium sp. JM2,46795,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
